"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_position","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"cargo-package-icu_collections-2.1.1","cargo-package-icu_collections","2.1.1","","x86_64-linux","/nix/store/vb2hfyxnivcv3lwwkyic802fc5ywz0c7-cargo-package-icu_collections-2.1.1","['/nix/store/vb2hfyxnivcv3lwwkyic802fc5ywz0c7-cargo-package-icu_collections-2.1.1']","/nix/store/34b8was3s4c5hx8j1baan81vp1j2kaps-cargo-package-icu_collections-2.1.1.drv","cpe:2.3:a:cargo-package-icu_collections:cargo-package-icu_collections:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_collections@2.1.1","","","","","","","","","",""
"cargo-package-icu_locale_core-2.1.1","cargo-package-icu_locale_core","2.1.1","","x86_64-linux","/nix/store/b4giwq3dlklz7sy24p9prqqayal06p8v-cargo-package-icu_locale_core-2.1.1","['/nix/store/b4giwq3dlklz7sy24p9prqqayal06p8v-cargo-package-icu_locale_core-2.1.1']","/nix/store/cr9ldrw5kvagfa52mixvvxxwy5jkylv3-cargo-package-icu_locale_core-2.1.1.drv","cpe:2.3:a:cargo-package-icu_locale_core:cargo-package-icu_locale_core:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_locale_core@2.1.1","","","","","","","","","",""
"cargo-package-icu_normalizer-2.1.1","cargo-package-icu_normalizer","2.1.1","","x86_64-linux","/nix/store/m2lxqxj2ipr21nwaw9kxqwwvdzm86svp-cargo-package-icu_normalizer-2.1.1","['/nix/store/m2lxqxj2ipr21nwaw9kxqwwvdzm86svp-cargo-package-icu_normalizer-2.1.1']","/nix/store/9n0jy289wr2h5lpa5vyyrxmvzw68crvh-cargo-package-icu_normalizer-2.1.1.drv","cpe:2.3:a:cargo-package-icu_normalizer:cargo-package-icu_normalizer:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_normalizer@2.1.1","","","","","","","","","",""
"cargo-package-icu_normalizer_data-2.1.1","cargo-package-icu_normalizer_data","2.1.1","","x86_64-linux","/nix/store/3zrscrc8vk1gp91hi73bkvwdpdi1ajbf-cargo-package-icu_normalizer_data-2.1.1","['/nix/store/3zrscrc8vk1gp91hi73bkvwdpdi1ajbf-cargo-package-icu_normalizer_data-2.1.1']","/nix/store/l1ashpbl9kpq0xv3i01scsnfmj6jd2qa-cargo-package-icu_normalizer_data-2.1.1.drv","cpe:2.3:a:cargo-package-icu_normalizer_data:cargo-package-icu_normalizer_data:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_normalizer_data@2.1.1","","","","","","","","","",""
"cargo-package-icu_properties-2.1.2","cargo-package-icu_properties","2.1.2","","x86_64-linux","/nix/store/gq21rly6a75d4z6f82px7ng2awvganpd-cargo-package-icu_properties-2.1.2","['/nix/store/gq21rly6a75d4z6f82px7ng2awvganpd-cargo-package-icu_properties-2.1.2']","/nix/store/72ybl98glganr5bwb2zgxniq2vbf7f4r-cargo-package-icu_properties-2.1.2.drv","cpe:2.3:a:cargo-package-icu_properties:cargo-package-icu_properties:2.1.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_properties@2.1.2","","","","","","","","","",""
"cargo-package-icu_properties_data-2.1.2","cargo-package-icu_properties_data","2.1.2","","x86_64-linux","/nix/store/2vp2jzryg5dmrsgsnmcjfv0dnzx69cfw-cargo-package-icu_properties_data-2.1.2","['/nix/store/2vp2jzryg5dmrsgsnmcjfv0dnzx69cfw-cargo-package-icu_properties_data-2.1.2']","/nix/store/4s0qw1xcv1jsckdfr8mxnbzkwbxfiglc-cargo-package-icu_properties_data-2.1.2.drv","cpe:2.3:a:cargo-package-icu_properties_data:cargo-package-icu_properties_data:2.1.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_properties_data@2.1.2","","","","","","","","","",""
"cargo-package-icu_provider-2.1.1","cargo-package-icu_provider","2.1.1","","x86_64-linux","/nix/store/cx1k7bp42fy8xnl3nc535s9s02b1q8zn-cargo-package-icu_provider-2.1.1","['/nix/store/cx1k7bp42fy8xnl3nc535s9s02b1q8zn-cargo-package-icu_provider-2.1.1']","/nix/store/8gc2bqfps2p90c5xq3dd8i57kmi61clx-cargo-package-icu_provider-2.1.1.drv","cpe:2.3:a:cargo-package-icu_provider:cargo-package-icu_provider:2.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-icu_provider@2.1.1","","","","","","","","","",""
"cargo-package-ident_case-1.0.1","cargo-package-ident_case","1.0.1","","x86_64-linux","/nix/store/6mx3s8iqjdwwn0sx62qjgp00l9fhay99-cargo-package-ident_case-1.0.1","['/nix/store/6mx3s8iqjdwwn0sx62qjgp00l9fhay99-cargo-package-ident_case-1.0.1']","/nix/store/sinlnln9hqdyw9cb7yl0sj6dzmyih5c4-cargo-package-ident_case-1.0.1.drv","cpe:2.3:a:cargo-package-ident_case:cargo-package-ident_case:1.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-ident_case@1.0.1","","","","","","","","","",""
"cargo-package-idna-1.1.0","cargo-package-idna","1.1.0","","x86_64-linux","/nix/store/8ilj51dd2qbkgnspm9yk904a4jk4vnrg-cargo-package-idna-1.1.0","['/nix/store/8ilj51dd2qbkgnspm9yk904a4jk4vnrg-cargo-package-idna-1.1.0']","/nix/store/jasd0nixm76wbrnry1sfik730b8z9xyf-cargo-package-idna-1.1.0.drv","cpe:2.3:a:cargo-package-idna:cargo-package-idna:1.1.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-idna@1.1.0","","","","","","","","","",""
"cargo-package-idna_adapter-1.2.1","cargo-package-idna_adapter","1.2.1","","x86_64-linux","/nix/store/b812i8i6g5cy67jwk2c06rmj1xpizggg-cargo-package-idna_adapter-1.2.1","['/nix/store/b812i8i6g5cy67jwk2c06rmj1xpizggg-cargo-package-idna_adapter-1.2.1']","/nix/store/qm0k82i250b4rp5y81ndcgh09s9799b4-cargo-package-idna_adapter-1.2.1.drv","cpe:2.3:a:cargo-package-idna_adapter:cargo-package-idna_adapter:1.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-idna_adapter@1.2.1","","","","","","","","","",""
"cargo-package-indenter-0.3.4","cargo-package-indenter","0.3.4","","x86_64-linux","/nix/store/ccjqczxifhx9x13qv3a3zl3asbh9zr49-cargo-package-indenter-0.3.4","['/nix/store/ccjqczxifhx9x13qv3a3zl3asbh9zr49-cargo-package-indenter-0.3.4']","/nix/store/i5dmglffhlc5w12mlyw5ncw67zhsj0ar-cargo-package-indenter-0.3.4.drv","cpe:2.3:a:cargo-package-indenter:cargo-package-indenter:0.3.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-indenter@0.3.4","","","","","","","","","",""
"cargo-package-indexmap-1.9.3","cargo-package-indexmap","1.9.3","","x86_64-linux","/nix/store/79wkccxsy7qjwl2sqv055fbwam25z394-cargo-package-indexmap-1.9.3","['/nix/store/79wkccxsy7qjwl2sqv055fbwam25z394-cargo-package-indexmap-1.9.3']","/nix/store/4xppyr1bm1qd88r2jl7lkb14ipcz1mzv-cargo-package-indexmap-1.9.3.drv","cpe:2.3:a:cargo-package-indexmap:cargo-package-indexmap:1.9.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-indexmap@1.9.3","","","","","","","","","",""
"cargo-package-indexmap-2.13.0","cargo-package-indexmap","2.13.0","","x86_64-linux","/nix/store/ylq2r8mlkdnnjfyfsvmqy8ynar1yj5is-cargo-package-indexmap-2.13.0","['/nix/store/ylq2r8mlkdnnjfyfsvmqy8ynar1yj5is-cargo-package-indexmap-2.13.0']","/nix/store/8jn7245f43rsrlh657jki5vkld7bsrbm-cargo-package-indexmap-2.13.0.drv","cpe:2.3:a:cargo-package-indexmap:cargo-package-indexmap:2.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-indexmap@2.13.0","","","","","","","","","",""
"cargo-package-inotify-0.11.0","cargo-package-inotify","0.11.0","","x86_64-linux","/nix/store/dm5i25swbi9s6fw6zdy6qa9mb4f4nk4v-cargo-package-inotify-0.11.0","['/nix/store/dm5i25swbi9s6fw6zdy6qa9mb4f4nk4v-cargo-package-inotify-0.11.0']","/nix/store/ik551m864jx6nyz1f6jyfq7yllc5zncz-cargo-package-inotify-0.11.0.drv","cpe:2.3:a:cargo-package-inotify:cargo-package-inotify:0.11.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-inotify@0.11.0","","","","","","","","","",""
"cargo-package-inotify-sys-0.1.5","cargo-package-inotify-sys","0.1.5","","x86_64-linux","/nix/store/9v3vvj2d2nidb5z89jal6nff15n4hf18-cargo-package-inotify-sys-0.1.5","['/nix/store/9v3vvj2d2nidb5z89jal6nff15n4hf18-cargo-package-inotify-sys-0.1.5']","/nix/store/yd0ddn1rxzn1ar6y2sav6fh189y5x20a-cargo-package-inotify-sys-0.1.5.drv","cpe:2.3:a:cargo-package-inotify-sys:cargo-package-inotify-sys:0.1.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-inotify-sys@0.1.5","","","","","","","","","",""
"cargo-package-instant-0.1.13","cargo-package-instant","0.1.13","","x86_64-linux","/nix/store/s8l6m9n5kwvzw3599d2j66kjw5940w39-cargo-package-instant-0.1.13","['/nix/store/s8l6m9n5kwvzw3599d2j66kjw5940w39-cargo-package-instant-0.1.13']","/nix/store/rbn4bbv8x55cxcwip6bsk6ar78ys2xws-cargo-package-instant-0.1.13.drv","cpe:2.3:a:cargo-package-instant:cargo-package-instant:0.1.13:*:*:*:*:*:*:*","pkg:nix/cargo-package-instant@0.1.13","","","","","","","","","",""
"cargo-package-ipnet-2.11.0","cargo-package-ipnet","2.11.0","","x86_64-linux","/nix/store/iba7mdkki1z7rs7b83kbdqlila61nyz8-cargo-package-ipnet-2.11.0","['/nix/store/iba7mdkki1z7rs7b83kbdqlila61nyz8-cargo-package-ipnet-2.11.0']","/nix/store/bqvwxs7wmm1lfffhg15iwwxs5wxfb48l-cargo-package-ipnet-2.11.0.drv","cpe:2.3:a:cargo-package-ipnet:cargo-package-ipnet:2.11.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-ipnet@2.11.0","","","","","","","","","",""
"cargo-package-iri-string-0.7.10","cargo-package-iri-string","0.7.10","","x86_64-linux","/nix/store/cnck6bf3ks93l88gsnvzrgv1rxkmh7jm-cargo-package-iri-string-0.7.10","['/nix/store/cnck6bf3ks93l88gsnvzrgv1rxkmh7jm-cargo-package-iri-string-0.7.10']","/nix/store/0zfgywlnry789bxrjkv8jv8ap9w76fan-cargo-package-iri-string-0.7.10.drv","cpe:2.3:a:cargo-package-iri-string:cargo-package-iri-string:0.7.10:*:*:*:*:*:*:*","pkg:nix/cargo-package-iri-string@0.7.10","","","","","","","","","",""
"cargo-package-is_ci-1.2.0","cargo-package-is_ci","1.2.0","","x86_64-linux","/nix/store/26679q24bsg7h03c6ag1414c73yhkjmy-cargo-package-is_ci-1.2.0","['/nix/store/26679q24bsg7h03c6ag1414c73yhkjmy-cargo-package-is_ci-1.2.0']","/nix/store/zaa7q5f3zw5px8ql4ak5lhc8wh446fd3-cargo-package-is_ci-1.2.0.drv","cpe:2.3:a:cargo-package-is_ci:cargo-package-is_ci:1.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-is_ci@1.2.0","","","","","","","","","",""
"cargo-package-is_terminal_polyfill-1.70.2","cargo-package-is_terminal_polyfill","1.70.2","","x86_64-linux","/nix/store/8c98907587m95n55h4xrldr3lyfzy8c9-cargo-package-is_terminal_polyfill-1.70.2","['/nix/store/8c98907587m95n55h4xrldr3lyfzy8c9-cargo-package-is_terminal_polyfill-1.70.2']","/nix/store/p6m8wzy6y1lla97x4i0q3g3np69rsi5f-cargo-package-is_terminal_polyfill-1.70.2.drv","cpe:2.3:a:cargo-package-is_terminal_polyfill:cargo-package-is_terminal_polyfill:1.70.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-is_terminal_polyfill@1.70.2","","","","","","","","","",""
"cargo-package-itertools-0.10.5","cargo-package-itertools","0.10.5","","x86_64-linux","/nix/store/dc940czba9wrnyqa6a6mgnm4rxy3sjbi-cargo-package-itertools-0.10.5","['/nix/store/dc940czba9wrnyqa6a6mgnm4rxy3sjbi-cargo-package-itertools-0.10.5']","/nix/store/d9c0fk0xx7z7xm0fjvc5hpqaxl4n5cna-cargo-package-itertools-0.10.5.drv","cpe:2.3:a:cargo-package-itertools:cargo-package-itertools:0.10.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-itertools@0.10.5","","","","","","","","","",""
"cargo-package-itertools-0.13.0","cargo-package-itertools","0.13.0","","x86_64-linux","/nix/store/0nfmwp9xa4c70mlmvjx4d4dis4ayj6hr-cargo-package-itertools-0.13.0","['/nix/store/0nfmwp9xa4c70mlmvjx4d4dis4ayj6hr-cargo-package-itertools-0.13.0']","/nix/store/nqwd8y3qamw9550fp33flb84af307vd3-cargo-package-itertools-0.13.0.drv","cpe:2.3:a:cargo-package-itertools:cargo-package-itertools:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-itertools@0.13.0","","","","","","","","","",""
"cargo-package-itoa-1.0.17","cargo-package-itoa","1.0.17","","x86_64-linux","/nix/store/j7wrf0y771j7f6i64mlvmclb07li03sx-cargo-package-itoa-1.0.17","['/nix/store/j7wrf0y771j7f6i64mlvmclb07li03sx-cargo-package-itoa-1.0.17']","/nix/store/m7kmj910nq1lavah2p6mjy2rl5s1228a-cargo-package-itoa-1.0.17.drv","cpe:2.3:a:cargo-package-itoa:cargo-package-itoa:1.0.17:*:*:*:*:*:*:*","pkg:nix/cargo-package-itoa@1.0.17","","","","","","","","","",""
"cargo-package-jobserver-0.1.34","cargo-package-jobserver","0.1.34","","x86_64-linux","/nix/store/sn5scypzhfbmi4qbrgscr83ca9dagcvc-cargo-package-jobserver-0.1.34","['/nix/store/sn5scypzhfbmi4qbrgscr83ca9dagcvc-cargo-package-jobserver-0.1.34']","/nix/store/b736923mjyrp03grny7jqbsygybyps0l-cargo-package-jobserver-0.1.34.drv","cpe:2.3:a:cargo-package-jobserver:cargo-package-jobserver:0.1.34:*:*:*:*:*:*:*","pkg:nix/cargo-package-jobserver@0.1.34","","","","","","","","","",""
"cargo-package-js-sys-0.3.83","cargo-package-js-sys","0.3.83","","x86_64-linux","/nix/store/lxb8q8wvna1ziinwy716l74psl8p0v82-cargo-package-js-sys-0.3.83","['/nix/store/lxb8q8wvna1ziinwy716l74psl8p0v82-cargo-package-js-sys-0.3.83']","/nix/store/h253abpxildlfdzxvsk025qpqkmjpi7n-cargo-package-js-sys-0.3.83.drv","cpe:2.3:a:cargo-package-js-sys:cargo-package-js-sys:0.3.83:*:*:*:*:*:*:*","pkg:nix/cargo-package-js-sys@0.3.83","","","","","","","","","",""
"cargo-package-json-patch-4.1.0","cargo-package-json-patch","4.1.0","","x86_64-linux","/nix/store/djj7n5l5057d9fndn57nqsp3vci4k0nb-cargo-package-json-patch-4.1.0","['/nix/store/djj7n5l5057d9fndn57nqsp3vci4k0nb-cargo-package-json-patch-4.1.0']","/nix/store/gp47jz7b7bnpipw6l2zc8dxjc724caf2-cargo-package-json-patch-4.1.0.drv","cpe:2.3:a:cargo-package-json-patch:cargo-package-json-patch:4.1.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-json-patch@4.1.0","","","","","","","","","",""
"cargo-package-jsonpath-rust-0.7.5","cargo-package-jsonpath-rust","0.7.5","","x86_64-linux","/nix/store/hh11mgzyjzlzpjrbxpjy155iqcabmi03-cargo-package-jsonpath-rust-0.7.5","['/nix/store/hh11mgzyjzlzpjrbxpjy155iqcabmi03-cargo-package-jsonpath-rust-0.7.5']","/nix/store/2a89p3xx7sxrzsgv12rjbdn0sq1hij1b-cargo-package-jsonpath-rust-0.7.5.drv","cpe:2.3:a:cargo-package-jsonpath-rust:cargo-package-jsonpath-rust:0.7.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-jsonpath-rust@0.7.5","","","","","","","","","",""
"cargo-package-jsonptr-0.7.1","cargo-package-jsonptr","0.7.1","","x86_64-linux","/nix/store/m828dq7dwi17f9rql65faphpb1gpg6g3-cargo-package-jsonptr-0.7.1","['/nix/store/m828dq7dwi17f9rql65faphpb1gpg6g3-cargo-package-jsonptr-0.7.1']","/nix/store/cz6ysm11i2xyhc2xwvd4kzcjnczrhfp1-cargo-package-jsonptr-0.7.1.drv","cpe:2.3:a:cargo-package-jsonptr:cargo-package-jsonptr:0.7.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-jsonptr@0.7.1","","","","","","","","","",""
"cargo-package-k8s-openapi-0.26.1","cargo-package-k8s-openapi","0.26.1","","x86_64-linux","/nix/store/gsw6kd0f5d2vgnp7rkh2mzfpwvv8gf1j-cargo-package-k8s-openapi-0.26.1","['/nix/store/gsw6kd0f5d2vgnp7rkh2mzfpwvv8gf1j-cargo-package-k8s-openapi-0.26.1']","/nix/store/pyapsv53xmdkk7zvvy9sqng1704gfk6f-cargo-package-k8s-openapi-0.26.1.drv","cpe:2.3:a:cargo-package-k8s-openapi:cargo-package-k8s-openapi:0.26.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-k8s-openapi@0.26.1","","","","","","","","","",""
"cargo-package-kanal-0.1.1","cargo-package-kanal","0.1.1","","x86_64-linux","/nix/store/9c8kg0r6123010067xqx88jkczzc9n1c-cargo-package-kanal-0.1.1","['/nix/store/9c8kg0r6123010067xqx88jkczzc9n1c-cargo-package-kanal-0.1.1']","/nix/store/glkzl8amdpsalnhqa651pz7h6bsazrja-cargo-package-kanal-0.1.1.drv","cpe:2.3:a:cargo-package-kanal:cargo-package-kanal:0.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kanal@0.1.1","","","","","","","","","",""
"cargo-package-kube-2.0.1","cargo-package-kube","2.0.1","","x86_64-linux","/nix/store/131n9w0z9a0wvljdpdfim16mmy8njcxc-cargo-package-kube-2.0.1","['/nix/store/131n9w0z9a0wvljdpdfim16mmy8njcxc-cargo-package-kube-2.0.1']","/nix/store/8scwpvi6jrnlk7xk32a1mr426y5pdywa-cargo-package-kube-2.0.1.drv","cpe:2.3:a:cargo-package-kube:cargo-package-kube:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kube@2.0.1","","","","","","","","","",""
"cargo-package-kube-client-2.0.1","cargo-package-kube-client","2.0.1","","x86_64-linux","/nix/store/aqrjjcfay70qszw2hxzcnbazdvgarwa0-cargo-package-kube-client-2.0.1","['/nix/store/aqrjjcfay70qszw2hxzcnbazdvgarwa0-cargo-package-kube-client-2.0.1']","/nix/store/0n8smxagpysgqfqswjv9zmy59i6mwb8j-cargo-package-kube-client-2.0.1.drv","cpe:2.3:a:cargo-package-kube-client:cargo-package-kube-client:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kube-client@2.0.1","","","","","","","","","",""
"cargo-package-kube-core-2.0.1","cargo-package-kube-core","2.0.1","","x86_64-linux","/nix/store/m1f2526d0j74zm81v59hdsxz3dkkqsmj-cargo-package-kube-core-2.0.1","['/nix/store/m1f2526d0j74zm81v59hdsxz3dkkqsmj-cargo-package-kube-core-2.0.1']","/nix/store/cb04pl5cvqj71rbzn2wppgzavkcclmzb-cargo-package-kube-core-2.0.1.drv","cpe:2.3:a:cargo-package-kube-core:cargo-package-kube-core:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kube-core@2.0.1","","","","","","","","","",""
"cargo-package-kube-derive-2.0.1","cargo-package-kube-derive","2.0.1","","x86_64-linux","/nix/store/1p1zcv542f3lbyx58h3rfvf0p1k9zzim-cargo-package-kube-derive-2.0.1","['/nix/store/1p1zcv542f3lbyx58h3rfvf0p1k9zzim-cargo-package-kube-derive-2.0.1']","/nix/store/gkr64a22d97bslsiccknzxya1x9pymzy-cargo-package-kube-derive-2.0.1.drv","cpe:2.3:a:cargo-package-kube-derive:cargo-package-kube-derive:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kube-derive@2.0.1","","","","","","","","","",""
"cargo-package-kube-runtime-2.0.1","cargo-package-kube-runtime","2.0.1","","x86_64-linux","/nix/store/b4v24x4fr762dzshranfhh77xlsz8i7k-cargo-package-kube-runtime-2.0.1","['/nix/store/b4v24x4fr762dzshranfhh77xlsz8i7k-cargo-package-kube-runtime-2.0.1']","/nix/store/ccg9gplnp7c4344q3pyh6jiczhi6n2qx-cargo-package-kube-runtime-2.0.1.drv","cpe:2.3:a:cargo-package-kube-runtime:cargo-package-kube-runtime:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-kube-runtime@2.0.1","","","","","","","","","",""
"cargo-package-lazy_static-1.5.0","cargo-package-lazy_static","1.5.0","","x86_64-linux","/nix/store/mbmq10z7h9a4ah4hs6dckbb0gyq662yp-cargo-package-lazy_static-1.5.0","['/nix/store/mbmq10z7h9a4ah4hs6dckbb0gyq662yp-cargo-package-lazy_static-1.5.0']","/nix/store/vma0arjzm3rh72j7nsill9bv9zw65sr1-cargo-package-lazy_static-1.5.0.drv","cpe:2.3:a:cargo-package-lazy_static:cargo-package-lazy_static:1.5.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-lazy_static@1.5.0","","","","","","","","","",""
"cargo-package-left-right-0.11.7","cargo-package-left-right","0.11.7","","x86_64-linux","/nix/store/07r583r9ivgzp5ngpfvjkz8r9bsh7mr0-cargo-package-left-right-0.11.7","['/nix/store/07r583r9ivgzp5ngpfvjkz8r9bsh7mr0-cargo-package-left-right-0.11.7']","/nix/store/fcj5r3p2mi7qh0c85qxq9i5d0mpj1f5s-cargo-package-left-right-0.11.7.drv","cpe:2.3:a:cargo-package-left-right:cargo-package-left-right:0.11.7:*:*:*:*:*:*:*","pkg:nix/cargo-package-left-right@0.11.7","","","","","","","","","",""
"cargo-package-libc-0.2.177","cargo-package-libc","0.2.177","","x86_64-linux","/nix/store/41z5nn90n0j6w78xr1vrixjxbcb8gv06-cargo-package-libc-0.2.177","['/nix/store/41z5nn90n0j6w78xr1vrixjxbcb8gv06-cargo-package-libc-0.2.177']","/nix/store/6hpfzrhyybqyhw9rv3qj1vg4q948l15v-cargo-package-libc-0.2.177.drv","cpe:2.3:a:cargo-package-libc:cargo-package-libc:0.2.177:*:*:*:*:*:*:*","pkg:nix/cargo-package-libc@0.2.177","","","","","","","","","",""
"cargo-package-libc-0.2.180","cargo-package-libc","0.2.180","","x86_64-linux","/nix/store/7m5nwsr3jhax7rnnbm4aqw5ahfl98qlc-cargo-package-libc-0.2.180","['/nix/store/7m5nwsr3jhax7rnnbm4aqw5ahfl98qlc-cargo-package-libc-0.2.180']","/nix/store/n4m388x5ld6p80c3hvrp50n60cadgabc-cargo-package-libc-0.2.180.drv","cpe:2.3:a:cargo-package-libc:cargo-package-libc:0.2.180:*:*:*:*:*:*:*","pkg:nix/cargo-package-libc@0.2.180","","","","","","","","","",""
"cargo-package-libflate-1.4.0","cargo-package-libflate","1.4.0","","x86_64-linux","/nix/store/5ax44fislcvi36a7x186ya5a7naacix4-cargo-package-libflate-1.4.0","['/nix/store/5ax44fislcvi36a7x186ya5a7naacix4-cargo-package-libflate-1.4.0']","/nix/store/dfjvv4jpd6x0a394y7c5gckkadzchbzi-cargo-package-libflate-1.4.0.drv","cpe:2.3:a:cargo-package-libflate:cargo-package-libflate:1.4.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-libflate@1.4.0","","","","","","","","","",""
"cargo-package-libflate_lz77-1.2.0","cargo-package-libflate_lz77","1.2.0","","x86_64-linux","/nix/store/bvfgpgm20m8acm0lmkj89d1ss333nkl1-cargo-package-libflate_lz77-1.2.0","['/nix/store/bvfgpgm20m8acm0lmkj89d1ss333nkl1-cargo-package-libflate_lz77-1.2.0']","/nix/store/pad2ijrvwcd1ps8fbmm0171r0ihlshz0-cargo-package-libflate_lz77-1.2.0.drv","cpe:2.3:a:cargo-package-libflate_lz77:cargo-package-libflate_lz77:1.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-libflate_lz77@1.2.0","","","","","","","","","",""
"cargo-package-libloading-0.8.9","cargo-package-libloading","0.8.9","","x86_64-linux","/nix/store/9b28kiv00b6hl5pcxh378y06iln1rjvy-cargo-package-libloading-0.8.9","['/nix/store/9b28kiv00b6hl5pcxh378y06iln1rjvy-cargo-package-libloading-0.8.9']","/nix/store/wk1wvh1nqya35r7mhzapk9jk9n3112nh-cargo-package-libloading-0.8.9.drv","cpe:2.3:a:cargo-package-libloading:cargo-package-libloading:0.8.9:*:*:*:*:*:*:*","pkg:nix/cargo-package-libloading@0.8.9","","","","","","","","","",""
"cargo-package-libredox-0.1.12","cargo-package-libredox","0.1.12","","x86_64-linux","/nix/store/qr19ibzxad2c5k3sbi1a36yyszcljs9h-cargo-package-libredox-0.1.12","['/nix/store/qr19ibzxad2c5k3sbi1a36yyszcljs9h-cargo-package-libredox-0.1.12']","/nix/store/p34l5457jqd95alsc04q6v00qcysbvby-cargo-package-libredox-0.1.12.drv","cpe:2.3:a:cargo-package-libredox:cargo-package-libredox:0.1.12:*:*:*:*:*:*:*","pkg:nix/cargo-package-libredox@0.1.12","","","","","","","","","",""
"cargo-package-linkme-0.3.35","cargo-package-linkme","0.3.35","","x86_64-linux","/nix/store/k6y23cagbwy1ijlzv7x8aw4824qfhb72-cargo-package-linkme-0.3.35","['/nix/store/k6y23cagbwy1ijlzv7x8aw4824qfhb72-cargo-package-linkme-0.3.35']","/nix/store/i244bys2ai7lkp2sc41wm14i6snswzv8-cargo-package-linkme-0.3.35.drv","cpe:2.3:a:cargo-package-linkme:cargo-package-linkme:0.3.35:*:*:*:*:*:*:*","pkg:nix/cargo-package-linkme@0.3.35","","","","","","","","","",""
"cargo-package-linkme-impl-0.3.35","cargo-package-linkme-impl","0.3.35","","x86_64-linux","/nix/store/qqfsi0lx64p2b7aw5mxb1xskrkm7fajv-cargo-package-linkme-impl-0.3.35","['/nix/store/qqfsi0lx64p2b7aw5mxb1xskrkm7fajv-cargo-package-linkme-impl-0.3.35']","/nix/store/bn347sg9fxa7ygqpw04xkyb81aiwh9vx-cargo-package-linkme-impl-0.3.35.drv","cpe:2.3:a:cargo-package-linkme-impl:cargo-package-linkme-impl:0.3.35:*:*:*:*:*:*:*","pkg:nix/cargo-package-linkme-impl@0.3.35","","","","","","","","","",""
"cargo-package-linux-raw-sys-0.11.0","cargo-package-linux-raw-sys","0.11.0","","x86_64-linux","/nix/store/b6ikd2kl782jdw5pw1ai38q3ynyf3ddi-cargo-package-linux-raw-sys-0.11.0","['/nix/store/b6ikd2kl782jdw5pw1ai38q3ynyf3ddi-cargo-package-linux-raw-sys-0.11.0']","/nix/store/f3pz6w9m9616wv2fqj241s6926vwdnpn-cargo-package-linux-raw-sys-0.11.0.drv","cpe:2.3:a:cargo-package-linux-raw-sys:cargo-package-linux-raw-sys:0.11.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-linux-raw-sys@0.11.0","","","","","","","","","",""
"cargo-package-linux-raw-sys-0.12.1","cargo-package-linux-raw-sys","0.12.1","","x86_64-linux","/nix/store/gd20spz36j9f5bqrf0722vhn07qwpja9-cargo-package-linux-raw-sys-0.12.1","['/nix/store/gd20spz36j9f5bqrf0722vhn07qwpja9-cargo-package-linux-raw-sys-0.12.1']","/nix/store/d26vmpzygcv5lw1mbm6y652xm87775bd-cargo-package-linux-raw-sys-0.12.1.drv","cpe:2.3:a:cargo-package-linux-raw-sys:cargo-package-linux-raw-sys:0.12.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-linux-raw-sys@0.12.1","","","","","","","","","",""
